	Long	Lat	coords.x1	coords.x2	UID	wwf_terr_ecor_asc	wwf_biomes_asc	Morrone_Province	Morrone_Dominion	Elevation	Elev_Range	Temp	Temp_Seas	Prec	Prec_Seas	Bird_Richness_(4297)	Bothrops_Richness_(34)	Didelphidae_Richness_(94)	Hylidae_Richness_(473)	Sigmodontinae_Richness_(400)	pcps1.hylidae	pcps2.hylidae	pcps3.hylidae	pcps4.hylidae	pcps5.hylidae	pcps1.leptodactylidae	pcps2.leptodactylidae	pcps3.leptodactylidae	pcps4.leptodactylidae	pcps5.leptodactylidae	pcps1.bothrops	pcps2.bothrops	pcps3.bothrops	pcps4.bothrops	pcps5.bothrops	pcps1.didelphidae	pcps2.didelphidae	pcps3.didelphidae	pcps4.didelphidae	pcps5.didelphidae	pcps1.sigmodontinae	pcps2.sigmodontinae	pcps3.sigmodontinae	pcps4.sigmodontinae	pcps5.sigmodontinae	pcps1.tyrannidae	pcps2.tyrannidae	pcps3.tyrannidae	pcps4.tyrannidae	pcps5.tyrannidae	pcps1.furnariidae	pcps2.furnariidae	pcps3.furnariidae	pcps4.furnariidae	pcps5.furnariidae	pcps1_tyr+fur	pcps1_mean_all	pcps2.hylidae	pcps1.leptodactylidae	pcps1.bothrops	pcps1.didelphidae	pcps2.sigmodontinae	pcps1.tyrannidae	pcps1.furnariidae	pcps_mean_concordantes
151	-7046133.286	931277.753	-73.0	7.3	319	69	1	24	18	136.837	153.238	17.203	36.275	1563.674	47.083	748	4	12	20	26	0.117445724	-0.055207074	0.001997244	0.121428677	0.065382386	-0.008805662	0.027047714	-0.037816581	-0.012688372	0.033924004	-0.183306787	-0.019525501	-0.05469164	0.003337744	0.008122715	-0.089087565	-0.028774524	-0.0649788	-0.000175473	0.00290673	-0.15136353	0.003398253	0.065505102	0.114044019	0.017041439	-0.002186961	-0.071960856	0.018340793	0.024118712	0.057321472	-0.007077691	0.047831573	-0.094084279	0.027610964	0.032913717	-0.004632326	-0.046340353	-0.055207074	0.008805662	0.183306787	0.089087565	-0.003398253	-0.002186961	-0.007077691	0.030475719
152	-6949647.006	931277.753	-72.0	7.3	320	78	2	25	18	75.797	144.871	22.24	37.991	2287.783	51.864	769	3	16	19	25	0.025969715	0.106552575	-0.060441254	0.092961626	0.119777231	0.037435363	0.016012475	-0.062281361	-0.033308281	-0.004560405	-0.164110591	-0.015840183	-0.228742059	-0.021927027	0.013515534	-0.089087565	-0.028774524	-0.0649788	-0.000175473	0.00290673	-0.235644106	0.121915659	0.061863102	0.081042147	-0.051659773	-0.021493104	-0.076059304	0.01276963	0.017954086	0.053189389	-0.027863892	-0.003203221	-0.118215197	0.008478353	0.030542823	-0.024678498	-0.06782774	0.106552575	-0.037435363	0.164110591	0.089087565	-0.121915659	-0.021493104	-0.027863892	0.02157753
153	-6853160.726	931277.753	-71.0	7.3	321	78	2	25	18	36.34	8.53	26.97	62.246	1928.458	67.199	495	3	9	13	16	0.01724879	0.105743658	-0.133930498	0.04423782	0.116563861	0.005095044	0.029044519	-0.058338245	-0.012122027	0.003714877	-0.164110591	-0.015840183	-0.228742059	-0.021927027	0.013515534	-0.160756131	0.09305434	0.021060395	-0.012738256	-0.074051471	-0.294262681	0.228086195	-0.000219718	-0.011706932	-0.038731799	-0.032998383	-0.071965004	0.016922302	4.52E-05	0.042523299	0.086911424	-0.186587277	-0.088054834	-0.015212394	0.045602876	0.026956521	-0.077553218	0.105743658	-0.005095044	0.164110591	0.160756131	-0.228086195	-0.032998383	0.086911424	0.035906026
154	-6756674.446	931277.753	-70.0	7.3	322	84	7	25	18	31.217	5.001	27.35	76.406	1862.9	75.379	393	2	8	14	11	-0.076390119	0.091512467	-0.106065061	-0.016708053	0.141807684	0.005095044	0.029044519	-0.058338245	-0.012122027	0.003714877	-0.15312205	-0.025505299	-0.239273677	-0.017057255	0.068742448	-0.155921885	0.071743584	-0.00940445	-0.016905676	-0.075235317	-0.222556515	0.130059121	0.055911931	0.084672636	-0.027500047	-0.055967687	-0.066436185	0.005273102	-0.005802935	0.038026832	-0.020619122	-0.176142747	-0.097932739	-0.040066211	-0.019274345	-0.038293405	-0.097068905	0.091512467	-0.005095044	0.15312205	0.155921885	-0.130059121	-0.055967687	-0.020619122	0.026973633
155	-6660188.165	931277.753	-69.0	7.3	323	84	7	25	18	27.241	4.927	27.371	91.025	1882.703	81.013	361	2	5	10	11	-0.053416662	0.072980537	-0.166404251	-0.041752623	0.093027501	0.035010054	0.022878414	-0.065519616	-0.030541924	-0.004365153	-0.15312205	-0.025505299	-0.239273677	-0.017057255	0.068742448	-0.060040813	-0.03526063	0.000288049	-0.124457145	0.028643842	-0.169188958	0.116361898	0.04783843	0.110719662	-0.0038624	-0.073455715	-0.077508587	0.017398857	-0.049837097	0.01433434	-0.032677936	-0.170506808	-0.104635201	-0.042421266	-0.028662388	-0.053066826	-0.072413154	0.072980537	-0.035010054	0.15312205	0.060040813	-0.116361898	-0.073455715	-0.032677936	0.004091114
156	-6563701.885	931277.753	-68.0	7.3	324	84	7	25	18	23.49	6.065	27.588	98.951	1889.906	85.557	382	2	4	11	15	0.006865209	0.068041679	-0.155277595	-0.042015302	0.026425668	0.003965824	0.030113289	-0.05807242	-0.008154742	0.00231199	-0.15312205	-0.025505299	-0.239273677	-0.017057255	0.068742448	-0.060040813	-0.03526063	0.000288049	-0.124457145	0.028643842	-0.105781001	0.066396285	0.055929999	0.133455758	0.062435834	-0.081777211	-0.075926192	0.010634052	-0.051214471	0.012299987	0.08949141	-0.200763459	-0.089728556	-0.002663587	0.055419818	0.0038571	-0.04291409	0.068041679	-0.003965824	0.15312205	0.060040813	-0.066396285	-0.081777211	0.08949141	0.031222376
157	-6467215.605	931277.753	-67.0	7.3	325	84	7	25	18	24.344	62.59	27.426	84.413	1816.303	84.688	532	1	7	17	15	-0.021098485	0.060031915	-0.068414578	-0.108447988	0.014812885	-0.038973162	0.037354221	-0.038302605	-0.002318083	-0.003880146	-0.132853688	0.015597269	-0.042429444	0.003651431	-0.012718913	0.025181502	-0.141279344	0.070368912	-0.114210534	-0.105724558	-0.105781001	0.066396285	0.055929999	0.133455758	0.062435834	0.048262902	-0.060399042	0.034718269	0.045158826	0.013110292	0.057404382	-0.100100096	-0.117169619	-0.034584715	0.05360003	0.052833642	-0.02397965	0.060031915	0.038973162	0.132853688	-0.025181502	-0.066396285	0.048262902	0.057404382	0.035135466
158	-6370729.325	931277.753	-66.0	7.3	326	84	7	32	30	39.4	78.852	26.869	64.728	1812.897	80.053	601	2	9	17	14	-0.083185634	0.046923316	-0.057313002	-0.135142998	0.034051005	-0.038973162	0.037354221	-0.038302605	-0.002318083	-0.003880146	-0.132853688	0.015597269	-0.042429444	0.003651431	-0.012718913	-0.042763922	-0.109942921	0.020940089	-0.051114144	0.000177512	-0.103998967	0.095822152	0.04536125	0.130003397	0.058334269	0.075668416	-0.041758061	0.036191765	0.049184301	-0.001383155	0.088152525	0.059567642	-0.079054191	-0.026156553	0.071507705	0.081910471	-0.03399349	0.046923316	0.038973162	0.132853688	0.042763922	-0.095822152	0.075668416	0.088152525	0.047073268
159	-6274243.044	931277.753	-65.0	7.3	327	70	1	32	30	31.463	64.074	27.114	56.396	1782.101	75.994	601	2	8	17	16	-0.083185634	0.046923316	-0.057313002	-0.135142998	0.034051005	-0.018329386	0.033638616	-0.037070126	-0.02623144	-0.01465519	-0.132853688	0.015597269	-0.042429444	0.003651431	-0.012718913	-0.054597721	-0.090109385	0.036645199	-0.008297536	0.013459716	-0.105227309	0.042086667	0.061249207	0.131076206	0.06407908	0.093238011	-0.026408668	0.02769607	0.052496927	-0.008113572	0.068744853	0.073090085	-0.080862419	-0.010534895	0.06468753	0.080991432	-0.033172982	0.046923316	0.018329386	0.132853688	0.054597721	-0.042086667	0.093238011	0.068744853	0.053228615
160	-6177756.764	931277.753	-64.0	7.3	328	70	1	32	30	48.36	29.662	26.496	58.42	1711.14	74.368	590	2	10	18	16	-0.083185634	0.046923316	-0.057313002	-0.135142998	0.034051005	-0.13445922	-0.066246794	0.022457381	0.016146723	-0.033057302	-0.114569772	0.019552119	0.107869292	0.023782644	-0.028580279	-0.09741337	-0.011660456	0.041436297	0.016152342	0.015700271	-0.136015592	0.016933914	0.062081555	0.137370937	0.061703354	0.107892597	-0.010994687	0.019481768	0.050790859	-0.014775272	0.134218921	0.097055931	-0.021397632	-0.044874072	0.021951816	0.121055759	-0.046218867	0.046923316	0.13445922	0.114569772	0.09741337	-0.016933914	0.107892597	0.134218921	0.088363326
161	-6081270.484	931277.753	-63.0	7.3	329	84	7	32	30	54.509	18.895	25.958	61.141	1620.895	61.777	584	2	10	19	18	-0.132904707	0.03034946	-0.04645775	-0.143700906	0.039579975	0.016322617	0.054742081	-0.042707726	-0.031082226	0.001437352	-0.114569772	0.019552119	0.107869292	0.023782644	-0.028580279	-0.09741337	-0.011660456	0.041436297	0.016152342	0.015700271	-0.13055268	-0.034200028	0.036151978	0.126809829	0.061434793	0.118718424	-0.000286935	0.021264939	0.04394188	-0.018549823	0.178428405	0.043690291	0.005839551	-0.071543047	-0.002207351	0.148573415	-0.023138726	0.03034946	-0.016322617	0.114569772	0.09741337	0.034200028	0.118718424	0.178428405	0.079622406
162	-5984784.204	931277.753	-62.0	7.3	330	70	1	32	30	45.189	31.116	25.769	57.762	1632.162	58.034	590	5	11	22	19	-0.109072105	0.036087368	0.069942811	-0.168228159	-0.047136586	0.016322617	0.054742081	-0.042707726	-0.031082226	0.001437352	-0.183321168	-0.016761724	0.043629362	0.025283248	-0.009032107	-0.052765663	-0.002997431	-0.024551975	0.04448179	0.032693594	-0.127096789	-0.056695362	0.025438666	0.11694015	0.054584895	0.136677197	0.021908824	0.00387912	0.031469849	-0.016386975	0.19887361	0.006806715	0.013133298	-0.067629973	0.006199026	0.167775404	-0.017197472	0.036087368	-0.016322617	0.183321168	0.052765663	0.056695362	0.136677197	0.19887361	0.092585393
163	-5888297.923	931277.753	-61.0	7.3	331	70	1	33	30	39.866	15.904	25.682	56.857	1748.44	47.072	566	5	13	22	21	-0.086686833	0.036479234	0.024688782	-0.170041142	-0.05850952	-0.01975503	0.053198728	-0.039126216	-0.011978209	0.01168196	-0.183321168	-0.016761724	0.043629362	0.025283248	-0.009032107	-0.060081853	0.025453936	-0.032156979	0.044465536	0.035085947	-0.125033289	-0.064975677	0.021670418	0.111398282	0.04908994	0.145046013	0.033183286	-0.0065253	0.023288777	-0.009907135	0.21601984	-0.010876749	0.034587381	-0.056234412	-0.015639226	0.180532927	-0.016258903	0.036479234	0.01975503	0.183321168	0.060081853	0.064975677	0.145046013	0.21601984	0.103668402
164	-5791811.643	931277.753	-60.0	7.3	332	70	1	33	30	31.414	26.369	25.975	53.637	1916.863	44.715	552	4	12	22	22	-0.086686833	0.036479234	0.024688782	-0.170041142	-0.05850952	-0.01975503	0.053198728	-0.039126216	-0.011978209	0.01168196	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	-0.085954496	0.009911576	-0.022104597	0.026089564	0.035445657	-0.122341681	-0.072473103	0.021523865	0.102225538	0.04330452	0.164229647	0.057763411	-0.025194518	-0.001821543	0.007184373	0.235385337	-0.037235882	0.061611479	-0.036111403	-0.046380597	0.199807492	-0.013387757	0.036479234	0.01975503	0.178591244	0.085954496	0.072473103	0.164229647	0.235385337	0.11326687
165	-5662973.423	907554.442	-58.7	7.1	333	70	1	33	30	22.243	33.271	26.443	51.416	2069.35	40.482	588	4	11	23	20	-0.053405499	0.056125661	0.029393013	-0.157462231	-0.040896027	-0.111360512	-0.015997627	-0.006124199	0.036116083	-0.022740087	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	-0.062285355	-0.025976671	-0.045261906	0.025391756	0.047350728	-0.145214998	-0.079945955	0.005516743	0.103577039	0.024914893	0.183913531	0.08950685	-0.068547814	-0.036136521	0.043591897	0.233676514	-0.028534498	0.063858465	-0.038696418	-0.054029465	0.208795023	-0.019038223	0.056125661	0.111360512	0.178591244	0.062285355	0.079945955	0.183913531	0.233676514	0.12941411
166	-7447840.811	792303.653	-77.2	6.2	334	74	1	20	18	50.911	231.086	26.396	28.432	5593.048	18.25	564	2	8	14	18	-0.072014812	-0.098007313	-0.060749243	-0.102695364	0.016673203	-0.110387965	-0.104680083	0.029426906	-0.05120624	-0.03313393	-0.161188309	-0.000379427	-0.143805705	-0.01234645	-0.03063947	-0.082228272	0.014363504	0.00885874	0.071553302	-0.02195963	-0.123088722	-0.054326442	0.023499103	0.069620306	0.023423408	-0.027158211	-0.054152148	0.05732176	-0.056823169	0.017957816	0.06090427	0.107188424	-0.049476374	0.012007943	0.035867347	0.01687303	-0.073594574	-0.098007313	0.110387965	0.161188309	0.082228272	0.054326442	-0.027158211	0.06090427	0.049124248
167	-7335592.127	804589.209	-76.0	6.3	335	75	1	26	18	129.514	98.165	19.601	33.988	2769.226	32.017	707	2	9	12	31	-0.264765886	-0.118364976	-0.012261199	-0.035344811	-0.013542018	-0.090923762	-0.064884282	0.04011569	-0.019525584	-0.079424374	-0.161188309	-0.000379427	-0.143805705	-0.01234645	-0.03063947	-0.148420609	0.070225939	-0.01127567	0.004897387	-0.078775554	-0.142252748	0.040586541	0.067631206	0.124197433	0.044603127	0.014127788	-0.059330475	0.012228428	0.031944702	0.059790678	0.070955136	0.060310744	-0.086554256	-0.001255786	0.08380344	0.042541462	-0.10320977	-0.118364976	0.090923762	0.161188309	0.148420609	-0.040586541	0.014127788	0.070955136	0.046666298
168	-7239105.847	804589.209	-75.0	6.3	336	69	1	24	18	94.896	125.409	22.542	36.864	2678.232	34.063	711	3	7	16	31	0.060082381	-0.082607412	-0.095243363	-0.064041554	-0.001781089	0.04522207	0.006995639	-0.041381285	-0.044716308	0.032565437	-0.183306787	-0.019525501	-0.05469164	0.003337744	0.008122715	-0.155806022	0.086711503	0.015277255	-0.008244915	-0.06558438	-0.131394619	0.070264206	0.058859228	0.131295703	0.050313803	-0.019035726	-0.076100848	0.009553316	0.023679618	0.053335895	0.001925936	0.017011838	-0.119487705	0.012988824	0.059900398	-0.008554895	-0.05461611	-0.082607412	-0.04522207	0.183306787	0.155806022	-0.070264206	-0.019035726	0.001925936	0.017701333
169	-7142619.567	804589.209	-74.0	6.3	337	69	1	24	18	85.879	132.122	23.378	33.792	2350.531	40.413	674	3	7	19	26	0.122508224	-0.106055066	-0.049328924	-0.006385885	0.023856359	0.04522207	0.006995639	-0.041381285	-0.044716308	0.032565437	-0.183306787	-0.019525501	-0.05469164	0.003337744	0.008122715	-0.108238569	0.066874236	0.063861019	0.062759433	-0.021930529	-0.110219725	0.02322293	0.069815361	0.128745978	0.072048775	-0.070545058	-0.06134245	-0.015019661	0.002045991	0.037974791	-0.016536593	0.00447883	-0.114639975	0.006721567	0.037758084	-0.043540826	-0.045873777	-0.106055066	-0.04522207	0.183306787	0.108238569	-0.02322293	-0.070545058	-0.016536593	0.00428052
170	-7046133.286	804589.209	-73.0	6.3	338	69	1	24	18	155.598	88.845	14.49	36.153	1499.422	48.38	700	3	7	9	27	-0.169517615	0.04040876	0.051415347	0.169802506	0.190310962	-0.090923762	-0.064884282	0.04011569	-0.019525584	-0.079424374	-0.183306787	-0.019525501	-0.05469164	0.003337744	0.008122715	-0.106592315	0.064732234	0.060570694	0.064465398	-0.019899823	-0.228466368	0.097623255	0.066680523	0.089832911	-0.042399594	-0.08446615	-0.047439836	-0.019680055	0.004282164	0.033502744	-0.051736975	0.043069723	-0.069845138	0.038165184	-0.006899938	-0.068101563	-0.13071571	0.04040876	0.090923762	0.183306787	0.106592315	-0.097623255	-0.08446615	-0.051736975	0.026772178
171	-6949647.006	804589.209	-72.0	6.3	339	76	1	25	18	93.423	168.052	20.791	62.092	2288.064	61.179	671	2	9	18	21	-0.077125143	0.089638903	-0.105357328	-0.022303867	0.135057441	0.074144727	0.011808187	-0.075529558	-0.016808159	-0.01274846	-0.164110591	-0.015840183	-0.228742059	-0.021927027	0.013515534	-0.112929625	0.083852259	0.065835249	0.056858257	-0.022165631	-0.148194625	-0.015142391	0.056031375	0.114705399	0.024559682	-0.044355768	-0.071413375	0.006829161	0.00386585	0.047715161	0.042165563	-0.031183089	-0.096434658	-0.015646285	0.036703313	-0.001095103	-0.061486495	0.089638903	-0.074144727	0.164110591	0.112929625	0.015142391	-0.044355768	0.042165563	0.04364094
172	-6853160.726	804589.209	-71.0	6.3	340	84	7	25	18	35.433	7.933	26.769	87.67	2308.625	69.511	403	3	7	16	8	-0.149704398	0.045771821	-0.135847439	-0.089394265	0.098486257	0.033661161	0.029056767	-0.066365516	-0.001999274	-0.00389847	-0.164110591	-0.015840183	-0.228742059	-0.021927027	0.013515534	-0.127800382	0.131671083	0.037479215	0.055050588	-0.076220616	-0.238325468	0.173507862	0.0245494	0.059212003	-0.006760434	-0.011599489	-0.068248287	0.03886218	-0.000595886	0.042585746	0.031946247	-0.195343014	-0.099775482	-0.002370684	0.010600737	0.010173379	-0.089418989	0.045771821	-0.033661161	0.164110591	0.127800382	-0.173507862	-0.011599489	0.031946247	0.021551504
173	-6756674.446	804589.209	-70.0	6.3	341	84	7	25	18	31.184	4.83	27.195	95.701	2291.756	74.453	370	2	4	14	9	-0.148285604	0.011005264	-0.196800584	-0.111442076	0.035618481	0.071174816	0.017722224	-0.076935077	-0.013019083	-0.012398445	-0.15312205	-0.025505299	-0.239273677	-0.017057255	0.068742448	-0.149680196	0.086130754	0.024822146	-0.069892071	-0.015259526	-0.222556515	0.130059121	0.055911931	0.084672636	-0.027500047	-0.077518353	-0.074407351	0.018232045	-0.052770239	0.014210638	-0.030615515	-0.171220675	-0.103287183	-0.044033365	-0.031014648	-0.054066934	-0.101514774	0.011005264	-0.071174816	0.15312205	0.149680196	-0.130059121	-0.077518353	-0.030615515	0.000634244
174	-6660188.165	804589.209	-69.0	6.3	342	84	7	25	18	29.398	5.899	27.55	101.369	2334.296	76.457	371	1	4	11	11	-0.148285604	0.011005264	-0.196800584	-0.111442076	0.035618481	0.034139093	0.035569235	-0.059876203	-0.021059324	-0.014290047	-0.15312205	-0.025505299	-0.239273677	-0.017057255	0.068742448	-0.115098572	0.016505254	0.004968155	-0.102642226	0.037577845	-0.130768691	0.067402178	0.054135728	0.131622368	0.037715235	-0.041345789	-0.080571971	0.024972794	-0.031973309	0.005424694	0.010468265	-0.177011115	-0.10545383	-0.019984119	-0.006640925	-0.015438762	-0.077716193	0.011005264	-0.034139093	0.15312205	0.115098572	-0.067402178	-0.041345789	0.010468265	0.020972442
175	-6563701.885	804589.209	-68.0	6.3	343	84	7	25	18	25.95	17.155	27.791	114.209	2317.011	77.946	541	1	6	18	14	-0.020946695	0.062177195	-0.06927651	-0.109975678	0.01641866	-0.019168915	0.045924001	-0.043270165	-0.001081524	-0.01150968	-0.15312205	-0.025505299	-0.239273677	-0.017057255	0.068742448	-0.15394339	0.068528868	0.048122132	-0.100766761	0.003200501	-0.105781001	0.066396285	0.055929999	0.133455758	0.062435834	0.041131749	-0.062114352	0.026640228	0.050165234	0.010664541	0.067728799	-0.107457802	-0.111946459	-0.037282848	0.054377332	0.054430274	-0.049157358	0.062177195	0.019168915	0.15312205	0.15394339	-0.066396285	0.041131749	0.067728799	0.061553688
176	-6467215.605	804589.209	-67.0	6.3	344	84	1	32	30	53.094	89.109	25.923	94.205	2234.78	76.071	610	2	11	20	14	-0.132170891	0.029777632	-0.046253098	-0.14231941	0.037518142	-0.038973162	0.037354221	-0.038302605	-0.002318083	-0.003880146	-0.172407523	-0.011734653	-0.186438252	-0.007816707	-0.002475764	-0.067972959	-0.081025896	-0.011348543	-0.020487935	-0.005077204	-0.105781001	0.066396285	0.055929999	0.133455758	0.062435834	0.058219841	-0.054859275	0.029684275	0.051431766	0.009053403	0.148457816	0.032729408	-0.037481811	-0.062724402	0.048797131	0.103338829	-0.044375411	0.029777632	0.038973162	0.172407523	0.067972959	-0.066396285	0.058219841	0.148457816	0.064201807
177	-6370729.325	804589.209	-66.0	6.3	345	61	1	32	30	71.408	67.738	24.875	57.626	2252.7	73.521	602	2	11	17	14	-0.169324023	0.017889825	-0.053954656	-0.135613598	0.06156962	-0.047686145	0.018548493	-0.028779584	0.005347474	-0.044142389	-0.172407523	-0.011734653	-0.186438252	-0.007816707	-0.002475764	-0.097093907	-0.01546046	0.018333559	0.031082305	-0.008011232	-0.105781001	0.066396285	0.055929999	0.133455758	0.062435834	0.109095871	-0.009608644	0.019637123	0.047705673	-0.011236812	0.107264663	0.102835088	-0.033148112	-0.030027684	0.024937322	0.108180267	-0.053704581	0.017889825	0.047686145	0.172407523	0.097093907	-0.066396285	0.109095871	0.107264663	0.069291664
178	-6274243.044	804589.209	-65.0	6.3	346	70	1	32	30	63.153	95.259	25.047	45.329	2382.723	66.633	594	1	11	16	13	-0.214154402	-0.015536089	-0.064963289	-0.137857027	0.026913198	-0.1318528	-0.051467718	0.022933972	0.029487434	-0.041322478	-0.132853688	0.015597269	-0.042429444	0.003651431	-0.012718913	-0.097093907	-0.01546046	0.018333559	0.031082305	-0.008011232	-0.142511555	0.062077595	0.055465551	0.140949481	0.067644174	0.119456703	0.001361018	0.014921733	0.043012641	-0.013501361	0.102149294	0.091406978	-0.045145463	-0.033440925	0.036489306	0.110802999	-0.070980051	-0.015536089	0.1318528	0.132853688	0.097093907	-0.062077595	0.119456703	0.102149294	0.072256101
179	-6177756.764	804589.209	-64.0	6.3	347	70	1	32	30	61.14	52.115	25.549	44.847	2413.569	67.106	587	2	11	18	18	-0.161574033	0.023133659	0.006391366	-0.126016355	0.052625108	-0.1318528	-0.051467718	0.022933972	0.029487434	-0.041322478	-0.172407523	-0.011734653	-0.186438252	-0.007816707	-0.002475764	-0.1129255	0.024332564	0.060125922	0.019151079	0.007307599	-0.113625238	-0.013864004	0.054220042	0.129407152	0.077826963	0.145329555	0.033027832	-0.005031026	0.02389568	-0.014690421	0.108611479	0.101515247	-0.033139869	-0.031367369	0.025316492	0.126970517	-0.062634866	0.023133659	0.1318528	0.172407523	0.1129255	0.013864004	0.145329555	0.108611479	0.101160646
180	-6081270.484	804589.209	-63.0	6.3	348	70	1	32	30	73.089	74.069	25.194	48.952	2283.273	60.433	629	3	13	22	20	-0.143372271	0.013738515	0.06422216	-0.163750315	-0.070306311	0.039566184	0.047619804	-0.04244063	-0.04443117	-0.006020666	-0.186295166	-0.016818705	5.81E-06	0.018434171	-0.001515849	-0.106397605	-0.019924773	-0.006495377	-0.030745801	0.042028218	-0.111436409	-0.039541197	0.045262303	0.118840429	0.071624106	0.138806428	0.026479428	-0.009233382	0.030338221	-0.010292534	0.097031202	0.091586507	-0.033717948	-0.029358251	0.013324444	0.117918815	-0.038871091	0.013738515	-0.039566184	0.186295166	0.106397605	0.039541197	0.138806428	0.097031202	0.077463418
181	-5984784.204	804589.209	-62.0	6.3	349	70	1	32	30	67.673	80.103	24.379	50.585	2043.592	50.098	647	4	15	27	23	-0.179548514	-0.003757892	0.100907604	-0.150183733	-0.083230285	0.016322617	0.054742081	-0.042707726	-0.031082226	0.001437352	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	-0.043790092	-0.06267754	-0.026559337	-0.013556323	0.058993434	-0.096409421	-0.052112938	0.042094866	0.103462527	0.072365929	0.135803652	0.021518083	0.000135857	0.029721039	-0.008395696	0.168875509	0.038309676	-0.010245025	-0.071508002	0.018921236	0.152339581	-0.025333928	-0.003757892	-0.016322617	0.178591244	0.043790092	0.052112938	0.135803652	0.168875509	0.079870418
182	-5888297.923	804589.209	-61.0	6.3	350	70	1	33	30	73.739	81.461	23.617	52.381	1996.604	46.096	629	4	15	28	24	-0.129382292	0.020502898	0.068371386	-0.168984452	-0.072265061	0.006279972	0.057337361	-0.040659634	-0.014276373	0.016454139	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	-0.01731159	-0.029628026	-0.034322535	0.045330528	0.063947212	-0.073698985	-0.037991554	0.059073017	0.092152352	0.081977635	0.134279809	0.020089144	-0.00066465	0.031875226	-0.004163649	0.163641929	0.022458031	-0.023272011	-0.067956391	0.036971948	0.148960869	-0.013540343	0.020502898	-0.006279972	0.178591244	0.01731159	0.037991554	0.134279809	0.163641929	0.078005579
183	-5791811.643	804589.209	-60.0	6.3	351	70	1	33	30	43.264	67.091	25.343	55.833	2086.758	43.218	598	4	12	27	22	-0.102335117	0.037503102	0.071397218	-0.16921801	-0.056338924	-0.079700494	0.026462359	-0.018846114	0.026604637	-0.00284258	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	-0.085954496	0.009911576	-0.022104597	0.026089564	0.035445657	-0.097884436	-0.057928501	0.043909114	0.094218682	0.060684943	0.127573142	0.011930906	0.00460939	0.036219554	-0.000501287	0.17366701	0.029428671	-0.011045937	-0.072861686	0.024600294	0.150620076	-0.034746519	0.037503102	0.079700494	0.178591244	0.085954496	0.057928501	0.127573142	0.17366701	0.105845427
184	-5664359.444	822182.737	-58.7	6.5	352	70	1	33	30	28.776	24.773	26.183	54.348	1993.662	43.425	623	4	12	25	20	0.00041731	0.074525725	0.066224693	-0.134865015	-0.07465051	-0.111360512	-0.015997627	-0.006124199	0.036116083	-0.022740087	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	-0.085954496	0.009911576	-0.022104597	0.026089564	0.035445657	-0.145214998	-0.079945955	0.005516743	0.103577039	0.024914893	0.171382001	0.070007278	-0.047421195	-0.008580374	0.020241054	0.226003393	-0.012055195	0.048331188	-0.049136544	-0.031878305	0.198692697	-0.017616935	0.074525725	0.111360512	0.178591244	0.085954496	0.079945955	0.171382001	0.226003393	0.132537618
185	-5577830.229	811793.131	-57.8	6.4	353	70	1	33	30	13.947	23.105	26.733	52.634	2096.933	44.781	611	4	13	26	20	-0.039334801	0.066017309	0.070734477	-0.151037416	-0.054664501	-0.119540568	-0.023658926	-0.000175933	0.038165953	-0.023063508	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	-0.081740005	-0.016184012	-0.041994234	0.003316784	0.049509258	-0.145214998	-0.079945955	0.005516743	0.103577039	0.024914893	0.178043889	0.080609876	-0.058689123	-0.023083963	0.031491472	0.216026683	0.018233347	0.046052121	-0.057129848	-0.042464316	0.197035286	-0.024335863	0.066017309	0.119540568	0.178591244	0.081740005	0.079945955	0.178043889	0.216026683	0.131415093
186	-5505004.196	764226.156	-57.1	6	354	70	1	33	30	11.505	64.874	27.153	54.283	1891.524	44.966	593	4	13	26	19	-0.039334801	0.066017309	0.070734477	-0.151037416	-0.054664501	-0.085174987	0.024819982	-0.016233263	0.023431141	0.00078722	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	-0.081740005	-0.016184012	-0.041994234	0.003316784	0.049509258	-0.145214998	-0.079945955	0.005516743	0.103577039	0.024914893	0.179393197	0.082093894	-0.055212948	-0.027681096	0.025432376	0.216026683	0.018233347	0.046052121	-0.057129848	-0.042464316	0.19770994	-0.019233736	0.066017309	0.085174987	0.178591244	0.081740005	0.079945955	0.179393197	0.216026683	0.126698483
187	-7443030.39	674403.174	-77.1	5.3	355	74	1	20	18	36.596	100.552	25.859	25.751	6440.477	16.582	619	2	7	15	21	-0.188032324	-0.054378951	-0.066734184	-0.087320543	0.015503244	-0.102370713	-0.175234047	0.01607109	-0.121702471	0.019338182	-0.161188309	-0.000379427	-0.143805705	-0.01234645	-0.03063947	-0.092472795	0.033998396	0.047781055	0.066318702	-0.016180752	-0.083953499	-0.027351219	0.057041855	0.069992663	0.059088362	-0.021215365	-0.052329067	0.045421436	-0.051256728	0.020803883	-0.00057061	0.108862908	-0.053633961	0.059654521	0.041672815	-0.010892988	-0.092829088	-0.054378951	0.102370713	0.161188309	0.092472795	0.027351219	-0.021215365	-0.00057061	0.043888301
